YYMMDD_HHMMSS.ssssss, StsCarrier, StsOverdrive, StsVSWR, StsVolatge, StsRfIn, StsTemp, StsAGC, MeasuredFWD, MeasuredRFL, MeasuredVolts, MeasuredRfIn, measuredtemp, AGCSetPt, Attenuation, VSWRTripPt, StsCarrierPA1, StsOverdrivePA1, StsVSWRPA1, StsVolatgePA1, StsRfInPA1, StsTempPA1, StsCarrierPA2, StsOverdrivePA2, StsVSWRPA2, StsVolatgePA2, StsRfInPA2, StsTempPA2, MeasuredFWDPA1, MeasuredFWDPA2, MeasuredRFLPA1, MeasuredRFLPA2, MeasuredVoltsPA1, MeasuredVoltsPA2, MeasuredRfInPA1, MeasuredRfInPA2, measuredtempPA1, measuredtempPA2, MeasuredFnl1PA1, MeasuredFnl1PA2, MeasuredFnl2PA1, MeasuredFnl2PA2, MeasuredFnl3PA1, MeasuredFnl3PA2, MeasuredDrv1PA1, MeasuredDrv1PA2, CurrentDrv1, CurrentFnl1, CurrentFnl2, CurrentFnl3, MeasuredFWDWatts, 
201123_121204.415808, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.3, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 25.0, 35.5, 31.8, 35.4, 32.5, 34.7, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3465.0, 619.1 ms
201123_121206.484089, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.3, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 25.0, 35.5, 31.8, 35.4, 32.5, 34.7, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3465.0, 556.6 ms
201123_121207.535313, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.1, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 25.0, 35.5, 31.8, 35.4, 32.5, 34.7, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3455.0, 603.0 ms
201123_121208.569656, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 24.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 51.0, 37.0, 28.0, 25.0, 35.5, 31.8, 35.4, 32.5, 34.7, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 633.7 ms
201123_121209.512400, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 249.0, 3.0, 0.0, 0.0, 50.0, 50.0, 52.0, 42.0, 28.0, 25.0, 35.5, 31.8, 35.4, 32.5, 34.7, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 547.6 ms
201123_121210.550216, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 53.0, 42.0, 28.0, 25.0, 35.5, 31.8, 35.4, 32.5, 34.7, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 578.2 ms
201123_121211.597415, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.7, 0.0, 24.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 25.0, 35.7, 31.8, 35.5, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3485.0, 640.5 ms
201123_121212.521733, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 25.0, 35.5, 31.8, 35.4, 32.5, 34.7, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 538.2 ms
201123_121213.569865, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 25.0, 35.5, 31.8, 35.4, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 585.2 ms
201123_121215.621066, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.3, 0.0, 24.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 53.0, 42.0, 28.0, 25.0, 35.5, 31.8, 35.4, 32.5, 34.7, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3465.0, 598.7 ms
201123_121217.698672, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.3, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 25.0, 35.5, 31.8, 35.4, 32.5, 34.7, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3465.0, 609.2 ms
201123_121219.742611, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 51.0, 43.0, 28.0, 25.0, 35.7, 32.0, 35.5, 32.5, 34.9, 31.6, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 591.3 ms
201123_121221.808047, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 25.0, 35.5, 32.0, 35.4, 32.5, 34.9, 31.6, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 610.7 ms
201123_121223.866455, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.9, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 25.0, 35.5, 31.8, 35.4, 32.5, 34.7, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3495.0, 602.2 ms
201123_121225.933874, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.3, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 25.0, 35.5, 31.8, 35.4, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3465.0, 609.9 ms
201123_121227.992145, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 52.0, 42.0, 28.0, 25.0, 35.5, 31.8, 35.4, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 599.5 ms
201123_121230.052401, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.3, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 51.0, 39.0, 28.0, 25.0, 35.5, 32.0, 35.4, 32.5, 34.9, 31.6, 1.7, 1.3, nan, nan, nan, nan, 3465.0, 604.4 ms
201123_121232.123592, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 49.0, 50.0, 51.0, 42.0, 28.0, 25.0, 35.5, 31.8, 35.4, 32.5, 34.7, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 615.5 ms
201123_121234.198003, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 25.0, 35.7, 31.8, 35.5, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 648.4 ms
201123_121236.248595, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 24.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 25.0, 35.7, 31.8, 35.5, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 624.2 ms
201123_121238.297990, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 24.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 25.0, 35.5, 31.8, 35.5, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 603.8 ms
201123_121240.264317, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.3, 0.0, 24.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 52.0, 42.0, 28.0, 25.0, 35.5, 31.8, 35.4, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3465.0, 538.3 ms
201123_121242.419939, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.3, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 52.0, 42.0, 28.0, 25.0, 35.5, 32.0, 35.4, 32.5, 34.7, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3465.0, 605.1 ms
201123_121244.592369, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.3, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 48.0, 41.0, 28.0, 25.0, 35.5, 31.8, 35.5, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3465.0, 616.7 ms
201123_121246.762294, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.7, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 52.0, 42.0, 28.0, 25.0, 35.5, 32.0, 35.4, 32.5, 34.7, 31.6, 1.7, 1.3, nan, nan, nan, nan, 3485.0, 627.9 ms
201123_121248.922125, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 52.0, 43.0, 28.0, 25.0, 35.5, 32.0, 35.4, 32.5, 34.7, 31.6, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 615.8 ms
201123_121250.981383, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.3, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 51.0, 41.0, 28.0, 25.0, 35.5, 31.8, 35.4, 32.5, 34.7, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3465.0, 604.8 ms
201123_121253.034340, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 52.0, 42.0, 28.0, 25.0, 35.7, 31.8, 35.5, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 625.2 ms
201123_121255.000066, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 52.0, 39.0, 28.0, 25.0, 35.5, 32.0, 35.4, 32.5, 34.9, 31.6, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 518.2 ms
201123_121257.163930, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.3, 0.0, 24.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 49.0, 42.0, 28.0, 25.0, 35.5, 32.0, 35.4, 32.5, 34.7, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3465.0, 619.7 ms
201123_121259.240247, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 24.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 51.0, 43.0, 28.0, 25.0, 35.5, 31.8, 35.5, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 630.4 ms
201123_121301.283367, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 24.0, 192.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 52.0, 42.0, 28.0, 25.0, 35.5, 32.0, 35.4, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 601.8 ms
201123_121303.357691, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.7, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 25.0, 35.5, 32.0, 35.4, 32.5, 34.9, 31.6, 1.7, 1.3, nan, nan, nan, nan, 3485.0, 623.4 ms
201123_121305.438007, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.7, 0.0, 24.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 52.0, 43.0, 28.0, 25.0, 35.5, 31.8, 35.4, 32.5, 34.7, 31.6, 1.7, 1.3, nan, nan, nan, nan, 3485.0, 646.3 ms
201123_121307.485375, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 25.0, 35.7, 31.8, 35.5, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 618.9 ms
201123_121309.543397, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 51.0, 41.0, 28.0, 25.0, 35.5, 32.0, 35.4, 32.5, 34.9, 31.6, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 617.0 ms
201123_121311.596876, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 24.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 49.0, 50.0, 52.0, 41.0, 28.0, 25.0, 35.5, 32.0, 35.4, 32.5, 34.9, 31.6, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 627.4 ms
201123_121313.656165, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.7, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 25.0, 35.7, 31.8, 35.5, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3485.0, 621.2 ms
201123_121315.735904, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.9, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 52.0, 43.0, 28.0, 25.0, 35.7, 31.8, 35.5, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3495.0, 636.9 ms
201123_121317.782183, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 51.0, 43.0, 28.0, 25.0, 35.5, 31.8, 35.4, 32.5, 34.7, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 617.9 ms
201123_121318.708674, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.1, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 249.0, 3.0, 0.0, 0.0, 50.0, 50.0, 50.0, 42.0, 28.0, 25.0, 35.5, 31.8, 35.4, 32.5, 34.7, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3455.0, 538.2 ms
201123_121319.766848, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.3, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 52.0, 43.0, 28.0, 25.0, 35.5, 31.8, 35.4, 32.5, 34.7, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3465.0, 590.4 ms
201123_121320.802120, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.3, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 51.0, 41.0, 28.0, 25.0, 35.5, 31.8, 35.4, 32.5, 34.7, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3465.0, 641.3 ms
201123_121321.750038, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.7, 0.0, 23.0, 192.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 52.0, 42.0, 28.0, 25.0, 35.5, 31.8, 35.4, 32.5, 34.7, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3485.0, 573.2 ms
201123_121322.798302, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.3, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 51.0, 41.0, 28.0, 25.0, 35.5, 31.8, 35.4, 32.5, 34.7, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3465.0, 616.8 ms
201123_121323.731755, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.7, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 50.0, 42.0, 28.0, 25.0, 35.5, 31.8, 35.4, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3485.0, 531.2 ms
201123_121324.757919, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.3, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 2.0, 0.0, 0.0, 50.0, 50.0, 51.0, 42.0, 28.0, 25.0, 35.5, 31.8, 35.4, 32.5, 34.7, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3465.0, 547.1 ms
201123_121325.805805, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 51.0, 39.0, 28.0, 25.0, 35.5, 31.8, 35.4, 32.5, 34.7, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 571.5 ms
201123_121326.840965, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 52.0, 42.0, 28.0, 25.0, 35.7, 31.8, 35.5, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 615.6 ms
201123_121327.874616, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 52.0, 43.0, 28.0, 25.0, 35.5, 32.0, 35.5, 32.5, 34.9, 31.6, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 616.2 ms
201123_121328.833407, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 69.5, 0.0, 23.0, 193.0, 0.0, 100.0, 0.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 250.0, 3.0, 0.0, 0.0, 50.0, 50.0, 52.0, 42.0, 28.0, 25.0, 35.5, 31.8, 35.4, 32.5, 34.9, 31.5, 1.7, 1.3, nan, nan, nan, nan, 3475.0, 575.3 ms
